naics_code,end_use,scenario,net_electricity_demand,residual_fuel_oil,distillate_fuel_oil_and_diesel_fuel,nat_gas,hgl_excluding_ng,coal_excluding_coke_and_breeze
324110,Electro-Chemical Processes,Current Energy Consumption,4,0,0,0,0,0
324110,Other Process Use,Current Energy Consumption,1,0,0,22,0,0
324110,Facility HVAC (f),Current Energy Consumption,7,0,0,5,0,0
324110,Facility Lighting,Current Energy Consumption,5,0,0,0,0,0
324110,Other Facility Support,Current Energy Consumption,2,0,0,0,0,0
324110,Onsite Transportation,Current Energy Consumption,0,0,2,0,0,0
324110,Conventional Electricity Generation,Current Energy Consumption,0,0,0,20,0,0
324110,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
324110,End Use Not Reported,Current Energy Consumption,0,0,0,10,0,0
324121,TOTAL FUEL CONSUMPTION,Current Energy Consumption,5,1,8,41,3,0
324121,Conventional Boiler Use,Current Energy Consumption,0,0,0,1,0,0
324121,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,3,0,0
324121,Process Heating,Current Energy Consumption,0,1,2,31,2,0
324121,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
324121,Machine Drive,Current Energy Consumption,3,0,3,4,0,0
324121,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
324121,Other Process Use,Current Energy Consumption,0,0,0,1,0,0
324121,Facility HVAC (f),Current Energy Consumption,0,0,0,1,0,0
324121,Facility Lighting,Current Energy Consumption,0,0,0,0,0,0
324121,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
324121,Onsite Transportation,Current Energy Consumption,0,0,2,0,0,0
324121,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
324121,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
324121,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
324122,TOTAL FUEL CONSUMPTION,Current Energy Consumption,3,0,0,14,0,0
324122,Conventional Boiler Use,Current Energy Consumption,0,0,0,1,0,0
324122,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,2,0,0
324122,Process Heating,Current Energy Consumption,0,0,0,8,0,0
324122,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
324122,Machine Drive,Current Energy Consumption,2,0,0,1,0,0
324122,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
324122,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
324122,Facility HVAC (f),Current Energy Consumption,0,0,0,1,0,0
324122,Facility Lighting,Current Energy Consumption,0,0,0,0,0,0
324122,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
324122,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
324122,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
324122,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
324122,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
324191,TOTAL FUEL CONSUMPTION,Current Energy Consumption,5,0,0,19,0,0
324191,Conventional Boiler Use,Current Energy Consumption,0,0,0,2,0,0
324191,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,9,0,0
324191,Process Heating,Current Energy Consumption,0,0,0,7,0,0
324191,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
324191,Machine Drive,Current Energy Consumption,3,0,0,0,0,0
324191,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
324191,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
324191,Facility HVAC (f),Current Energy Consumption,0,0,0,1,0,0
324191,Facility Lighting,Current Energy Consumption,0,0,0,0,0,0
324191,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
324191,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
324191,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
324191,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
324191,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
324199,TOTAL FUEL CONSUMPTION,Current Energy Consumption,3,0,0,8,0,0
324199,Conventional Boiler Use,Current Energy Consumption,0,0,0,1,0,0
324199,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,0,0,0
324199,Process Heating,Current Energy Consumption,0,0,0,5,0,0
324199,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
324199,Machine Drive,Current Energy Consumption,2,0,0,0,0,0
324199,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
324199,Other Process Use,Current Energy Consumption,0,0,0,1,0,0
324199,Facility HVAC (f),Current Energy Consumption,0,0,0,0,0,0
324199,Facility Lighting,Current Energy Consumption,0,0,0,0,0,0
324199,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
324199,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
324199,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
324199,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
324199,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325,TOTAL FUEL CONSUMPTION,Current Energy Consumption,59,1,3,166,6,4
325,Conventional Boiler Use,Current Energy Consumption,1,0,1,24,0,1
325,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,1,42,1,0
325,Process Heating,Current Energy Consumption,5,0,0,71,1,4
325,Process Cooling and Refrigeration,Current Energy Consumption,6,0,0,1,0,0
325,Machine Drive,Current Energy Consumption,31,0,0,16,0,0
325,Electro-Chemical Processes,Current Energy Consumption,1,0,0,0,0,0
325,Other Process Use,Current Energy Consumption,2,0,0,19,0,0
325,Facility HVAC (f),Current Energy Consumption,6,0,0,22,0,0
325,Facility Lighting,Current Energy Consumption,4,0,0,0,0,0
325,Other Facility Support,Current Energy Consumption,3,0,0,3,0,0
325,Onsite Transportation,Current Energy Consumption,1,0,1,0,2,0
325,Conventional Electricity Generation,Current Energy Consumption,0,0,0,1,0,0
325,Other Nonprocess Use,Current Energy Consumption,1,0,0,2,0,0
325,End Use Not Reported,Current Energy Consumption,1,0,0,0,1,0
325110,TOTAL FUEL CONSUMPTION,Current Energy Consumption,37,0,1,304,1,0
325110,Conventional Boiler Use,Current Energy Consumption,1,0,0,36,0,0
325110,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,89,0,0
325110,Process Heating,Current Energy Consumption,1,0,0,145,0,0
325110,Process Cooling and Refrigeration,Current Energy Consumption,8,0,0,4,0,0
325110,Machine Drive,Current Energy Consumption,26,0,0,0,0,0
325110,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
325110,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
325110,Facility HVAC (f),Current Energy Consumption,1,0,0,1,0,0
325110,Facility Lighting,Current Energy Consumption,1,0,0,0,0,0
325110,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325110,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325110,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325110,Other Nonprocess Use,Current Energy Consumption,0,0,0,1,0,0
325110,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325120,TOTAL FUEL CONSUMPTION,Current Energy Consumption,86,0,0,83,0,0
325120,Conventional Boiler Use,Current Energy Consumption,0,0,0,9,0,0
325120,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,55,0,0
325120,Process Heating,Current Energy Consumption,0,0,0,5,0,0
325120,Process Cooling and Refrigeration,Current Energy Consumption,2,0,0,0,0,0
325120,Machine Drive,Current Energy Consumption,72,0,0,0,0,0
325120,Electro-Chemical Processes,Current Energy Consumption,3,0,0,0,0,0
325120,Other Process Use,Current Energy Consumption,5,0,0,14,0,0
325120,Facility HVAC (f),Current Energy Consumption,2,0,0,0,0,0
325120,Facility Lighting,Current Energy Consumption,1,0,0,0,0,0
325120,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325120,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325120,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325120,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325120,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325180,TOTAL FUEL CONSUMPTION,Current Energy Consumption,148,0,0,218,0,33
325180,Conventional Boiler Use,Current Energy Consumption,1,0,0,17,0,4
325180,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,82,0,26
325180,Process Heating,Current Energy Consumption,7,0,0,58,0,3
325180,Process Cooling and Refrigeration,Current Energy Consumption,6,0,0,1,0,0
325180,Machine Drive,Current Energy Consumption,25,0,0,52,0,0
325180,Electro-Chemical Processes,Current Energy Consumption,92,0,0,0,0,0
325180,Other Process Use,Current Energy Consumption,5,0,0,5,0,0
325180,Facility HVAC (f),Current Energy Consumption,4,0,0,3,0,0
325180,Facility Lighting,Current Energy Consumption,3,0,0,0,0,0
325180,Other Facility Support,Current Energy Consumption,1,0,0,0,0,0
325180,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325180,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325180,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325180,End Use Not Reported,Current Energy Consumption,5,0,0,1,0,0
325193,TOTAL FUEL CONSUMPTION,Current Energy Consumption,46,0,0,359,0,44
325193,Conventional Boiler Use,Current Energy Consumption,2,0,0,115,0,0
325193,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,90,0,44
325193,Process Heating,Current Energy Consumption,1,0,0,127,0,0
325193,Process Cooling and Refrigeration,Current Energy Consumption,6,0,0,1,0,0
325193,Machine Drive,Current Energy Consumption,33,0,0,1,0,0
325193,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
325193,Other Process Use,Current Energy Consumption,0,0,0,14,0,0
325193,Facility HVAC (f),Current Energy Consumption,1,0,0,7,0,0
325193,Facility Lighting,Current Energy Consumption,2,0,0,0,0,0
325193,Other Facility Support,Current Energy Consumption,0,0,0,4,0,0
325193,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325193,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325193,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325193,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325194,TOTAL FUEL CONSUMPTION,Current Energy Consumption,11,0,0,51,0,0
325194,Conventional Boiler Use,Current Energy Consumption,0,0,0,11,0,0
325194,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,12,0,0
325194,Process Heating,Current Energy Consumption,1,0,0,19,0,0
325194,Process Cooling and Refrigeration,Current Energy Consumption,2,0,0,0,0,0
325194,Machine Drive,Current Energy Consumption,5,0,0,0,0,0
325194,Electro-Chemical Processes,Current Energy Consumption,1,0,0,0,0,0
325194,Other Process Use,Current Energy Consumption,0,0,0,8,0,0
325194,Facility HVAC (f),Current Energy Consumption,1,0,0,0,0,0
325194,Facility Lighting,Current Energy Consumption,1,0,0,0,0,0
325194,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325194,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325194,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325194,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325194,End Use Not Reported,Current Energy Consumption,0,0,0,2,0,0
325199,TOTAL FUEL CONSUMPTION,Current Energy Consumption,105,2,1,401,0,30
325199,Conventional Boiler Use,Current Energy Consumption,1,2,0,72,0,1
325199,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,142,0,21
325199,Process Heating,Current Energy Consumption,2,0,0,120,0,0
325199,Process Cooling and Refrigeration,Current Energy Consumption,14,0,0,1,0,0
325199,Machine Drive,Current Energy Consumption,66,0,0,11,0,0
325199,Electro-Chemical Processes,Current Energy Consumption,7,0,0,0,0,0
325199,Other Process Use,Current Energy Consumption,1,0,0,36,0,8
325199,Facility HVAC (f),Current Energy Consumption,5,0,0,3,0,0
325199,Facility Lighting,Current Energy Consumption,3,0,0,0,0,0
325199,Other Facility Support,Current Energy Consumption,1,0,0,2,0,0
325199,Onsite Transportation,Current Energy Consumption,0,0,1,0,0,0
325199,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325199,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325199,End Use Not Reported,Current Energy Consumption,3,0,0,12,0,0
325211,TOTAL FUEL CONSUMPTION,Current Energy Consumption,132,0,0,418,0,0
325211,Conventional Boiler Use,Current Energy Consumption,1,0,0,38,0,0
325211,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,244,0,0
325211,Process Heating,Current Energy Consumption,3,0,0,82,0,0
325211,Process Cooling and Refrigeration,Current Energy Consumption,12,0,0,1,0,0
325211,Machine Drive,Current Energy Consumption,73,0,0,4,0,0
325211,Electro-Chemical Processes,Current Energy Consumption,31,0,0,0,0,0
325211,Other Process Use,Current Energy Consumption,1,0,0,43,0,0
325211,Facility HVAC (f),Current Energy Consumption,5,0,0,3,0,0
325211,Facility Lighting,Current Energy Consumption,4,0,0,0,0,0
325211,Other Facility Support,Current Energy Consumption,2,0,0,1,0,0
325211,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325211,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325211,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325211,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325212,TOTAL FUEL CONSUMPTION,Current Energy Consumption,6,0,0,19,0,2
325212,Conventional Boiler Use,Current Energy Consumption,0,0,0,10,0,1
325212,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,6,0,0
325212,Process Heating,Current Energy Consumption,0,0,0,2,0,0
325212,Process Cooling and Refrigeration,Current Energy Consumption,1,0,0,0,0,0
325212,Machine Drive,Current Energy Consumption,3,0,0,0,0,0
325212,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
325212,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
325212,Facility HVAC (f),Current Energy Consumption,0,0,0,0,0,0
325212,Facility Lighting,Current Energy Consumption,0,0,0,0,0,0
325212,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325212,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325212,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325212,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325212,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325220,TOTAL FUEL CONSUMPTION,Current Energy Consumption,10,0,0,23,0,0
325220,Conventional Boiler Use,Current Energy Consumption,0,0,0,9,0,0
325220,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,5,0,0
325220,Process Heating,Current Energy Consumption,1,0,0,6,0,0
325220,Process Cooling and Refrigeration,Current Energy Consumption,1,0,0,0,0,0
325220,Machine Drive,Current Energy Consumption,6,0,0,0,0,0
325220,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
325220,Other Process Use,Current Energy Consumption,0,0,0,0,0,0
325220,Facility HVAC (f),Current Energy Consumption,1,0,0,2,0,0
325220,Facility Lighting,Current Energy Consumption,1,0,0,0,0,0
325220,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325220,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325220,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325220,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325220,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325311,TOTAL FUEL CONSUMPTION,Current Energy Consumption,19,0,0,213,0,0
325311,Conventional Boiler Use,Current Energy Consumption,0,0,0,26,0,0
325311,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,27,0,0
325311,Process Heating,Current Energy Consumption,0,0,0,136,0,0
325311,Process Cooling and Refrigeration,Current Energy Consumption,2,0,0,0,0,0
325311,Machine Drive,Current Energy Consumption,15,0,0,4,0,0
325311,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
325311,Other Process Use,Current Energy Consumption,0,0,0,20,0,0
325311,Facility HVAC (f),Current Energy Consumption,1,0,0,1,0,0
325311,Facility Lighting,Current Energy Consumption,1,0,0,0,0,0
325311,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325311,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325311,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325311,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325311,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
325312,TOTAL FUEL CONSUMPTION,Current Energy Consumption,8,0,0,24,0,0
325312,Conventional Boiler Use,Current Energy Consumption,0,0,0,1,0,0
325312,CHP and/or Cogeneration Process,Current Energy Consumption,0,0,0,1,0,0
325312,Process Heating,Current Energy Consumption,0,0,0,20,0,0
325312,Process Cooling and Refrigeration,Current Energy Consumption,0,0,0,0,0,0
325312,Machine Drive,Current Energy Consumption,7,0,0,0,0,0
325312,Electro-Chemical Processes,Current Energy Consumption,0,0,0,0,0,0
325312,Other Process Use,Current Energy Consumption,0,0,0,1,0,0
325312,Facility HVAC (f),Current Energy Consumption,0,0,0,0,0,0
325312,Facility Lighting,Current Energy Consumption,0,0,0,0,0,0
325312,Other Facility Support,Current Energy Consumption,0,0,0,0,0,0
325312,Onsite Transportation,Current Energy Consumption,0,0,0,0,0,0
325312,Conventional Electricity Generation,Current Energy Consumption,0,0,0,0,0,0
325312,Other Nonprocess Use,Current Energy Consumption,0,0,0,0,0,0
325312,End Use Not Reported,Current Energy Consumption,0,0,0,0,0,0
3254,TOTAL FUEL CONSUMPTION,Current Energy Consumption,17,0,1,32,0,0
3254,Conventional Boiler Use,Current Energy Consumption,0,0,0,11,0,0
